"","location","date","total_cases","new_cases","total_deaths","new_deaths","icu_patients","hosp_patients","total_vaccinations","people_vaccinated","people_fully_vaccinated","population","population_density","gdp_per_capita"
"75275","North America",2021-06-25,39562475,40491,899702,950,NA,NA,422285341,247967767,186430371,596581283,NA,NA
"75276","North America",2021-06-26,39583338,20863,900154,452,NA,NA,424183237,248636365,187649131,596581283,NA,NA
"75277","North America",2021-06-27,39596248,12910,900377,223,NA,NA,426033182,249160168,188953214,596581283,NA,NA
"75278","North America",2021-06-28,39623143,26895,900720,343,NA,NA,428680317,250111520,190644103,596581283,NA,NA
"75279","North America",2021-06-29,39650868,27725,901461,741,NA,NA,431002636,251089577,191974272,596581283,NA,NA
"75280","North America",2021-06-30,39679628,28760,902145,684,NA,NA,434050638,252559434,193587995,596581283,NA,NA
"75281","North America",2021-07-01,39711097,31469,902849,704,NA,NA,437161944,253878308,195390919,596581283,NA,NA
"75282","North America",2021-07-02,39759578,48481,903690,841,NA,NA,439493653,254952842,196647866,596581283,NA,NA
"75283","North America",2021-07-03,39781772,22194,904070,380,NA,NA,441259684,255585462,197791073,596581283,NA,NA
"75284","North America",2021-07-04,39795152,13380,904257,187,NA,NA,442588470,256149834,198565751,596581283,NA,NA
"75285","North America",2021-07-05,39813485,18333,904570,313,NA,NA,444026581,256789623,199355903,596581283,NA,NA
"75286","North America",2021-07-06,39857751,44266,905337,767,NA,NA,446249459,257990350,200409637,596581283,NA,NA
"75287","North America",2021-07-07,39900549,42798,905998,661,NA,NA,448360880,258838544,201627361,596581283,NA,NA
"75288","North America",2021-07-08,39943634,43085,906653,655,NA,NA,450806122,259910896,202927374,596581283,NA,NA
"75289","North America",2021-07-09,40015828,72194,907527,874,NA,NA,452977546,260961189,203976698,596581283,NA,NA
"75290","North America",2021-07-10,40047481,31653,908058,531,NA,NA,454526466,261538410,204882843,596581283,NA,NA
"75291","North America",2021-07-11,40069114,21633,908272,214,NA,NA,455599780,261974156,205532560,596581283,NA,NA
"75292","North America",2021-07-12,40117040,47926,908716,444,NA,NA,457423800,262805134,206487653,596581283,NA,NA
"75293","North America",2021-07-13,40171523,54483,909495,779,NA,NA,459285055,263801640,207327468,596581283,NA,NA
"75294","North America",2021-07-14,40230589,59066,910253,758,NA,NA,461321706,264892643,208438228,596581283,NA,NA
"75295","North America",2021-07-15,40286242,55653,910974,721,NA,NA,463255534,265911109,209329500,596581283,NA,NA
"75296","North America",2021-07-16,40392887,106645,911875,901,NA,NA,465564311,267098791,210415722,596581283,NA,NA
"75297","North America",2021-07-17,40429179,36292,912299,424,NA,NA,467028564,267805263,211142941,596581283,NA,NA
"75298","North America",2021-07-18,40454300,25121,912635,336,NA,NA,468091949,268324265,211675132,596581283,NA,NA
"75299","North America",2021-07-19,40526280,71980,913199,564,NA,NA,470309883,269480743,212735135,596581283,NA,NA
"75300","North America",2021-07-20,40597041,70761,913958,759,NA,NA,472069617,270418493,213606799,596581283,NA,NA
"75301","North America",2021-07-21,40680725,83684,914816,858,NA,NA,474465926,271679119,214724756,596581283,NA,NA
"75302","North America",2021-07-22,40770683,89958,915818,1002,NA,NA,477346121,273264763,216026106,596581283,NA,NA
"75303","North America",2021-07-23,40906496,135813,916547,729,NA,NA,480269078,274954431,217307515,596581283,NA,NA
"75304","North America",2021-07-24,40979695,73199,917488,941,NA,NA,482455011,276200881,218261471,596581283,NA,NA
"75305","North America",2021-07-25,41011583,31888,917767,279,NA,NA,483896639,277087750,218835728,596581283,NA,NA
"75306","North America",2021-07-26,41121930,110347,918392,625,NA,NA,486668441,278916686,219819298,596581283,NA,NA
"75307","North America",2021-07-27,41228950,107020,919620,1228,NA,NA,489198168,280487411,220773004,596581283,NA,NA
"75308","North America",2021-07-28,41335580,106630,920775,1155,NA,NA,491810629,282126338,221739457,596581283,NA,NA
"75309","North America",2021-07-29,41451165,115585,921660,885,NA,NA,494250993,283740421,222621199,596581283,NA,NA
"75310","North America",2021-07-30,41684841,233676,923237,1577,NA,NA,497536733,285906196,223498011,596581283,NA,NA
"75311","North America",2021-07-31,41750987,66146,924004,767,NA,NA,499497897,287355351,224028477,596581283,NA,NA
"75312","North America",2021-08-01,41795786,44799,924411,407,NA,NA,500986861,288376603,224502099,596581283,NA,NA
"75313","North America",2021-08-02,41945690,149904,925320,909,NA,NA,502525601,289499181,224902611,596581283,NA,NA
"75314","North America",2021-08-03,42092535,146845,926773,1453,NA,NA,504728883,290951195,225860533,596581283,NA,NA
"75315","North America",2021-08-04,42227137,134602,928190,1417,NA,NA,507051217,292407045,226748008,596581283,NA,NA
"75316","North America",2021-08-05,42377763,150626,929614,1424,NA,NA,509513486,294022688,227622911,596581283,NA,NA
"75317","North America",2021-08-06,42673405,295642,931590,1976,NA,NA,511720010,295459765,228419527,596581283,NA,NA
"75318","North America",2021-08-07,42753936,80531,932555,965,NA,NA,512889666,296208731,228852093,596581283,NA,NA
"75319","North America",2021-08-08,42798956,45020,933037,482,NA,NA,514349264,297088477,229454717,596581283,NA,NA
"75320","North America",2021-08-09,43007058,208102,934011,974,NA,NA,515959148,298048343,230074648,596581283,NA,NA
"75321","North America",2021-08-10,43154266,147208,935855,1844,NA,NA,517599683,299019534,230753602,596581283,NA,NA
"75322","North America",2021-08-11,43336365,182099,937221,1366,NA,NA,519418915,300064888,231598409,596581283,NA,NA
"75323","North America",2021-08-12,43497066,160701,938649,1428,NA,NA,521848253,301485808,232572643,596581283,NA,NA
"75324","North America",2021-08-13,43833436,336370,941391,2742,NA,NA,524491747,303060191,233579193,596581283,NA,NA
"75325","North America",2021-08-14,43915818,82382,942584,1193,NA,NA,526697949,304294061,234411765,596581283,NA,NA
"75326","North America",2021-08-15,43967098,51280,942960,376,NA,NA,528588517,305224702,234980824,596581283,NA,NA
"75327","North America",2021-08-16,44217904,250806,944387,1427,NA,NA,530503723,306251299,235761148,596581283,NA,NA
"75328","North America",2021-08-17,44382631,164727,946452,2065,NA,NA,533084235,307649419,236769954,596581283,NA,NA
"75329","North America",2021-08-18,44572967,190336,948810,2358,NA,NA,534904786,308626882,237762298,596581283,NA,NA
"75330","North America",2021-08-19,44758065,185098,950773,1963,NA,NA,536998963,309640838,238784971,596581283,NA,NA
"75331","North America",2021-08-20,45125057,366992,954436,3663,NA,NA,539119406,310604508,239743719,596581283,NA,NA
"75332","North America",2021-08-21,45225368,100311,955972,1536,NA,NA,540704841,311343813,240446897,596581283,NA,NA
"75333","North America",2021-08-22,45280039,54671,956501,529,NA,NA,542281576,312070230,241019064,596581283,NA,NA
"75334","North America",2021-08-23,45542470,262431,958088,1587,NA,NA,543947713,312811126,241864838,596581283,NA,NA
"75335","North America",2021-08-24,45719507,177037,960691,2603,NA,NA,545866070,313582892,242890916,596581283,NA,NA
"75336","North America",2021-08-25,45912685,193178,963427,2736,NA,NA,549726741,315347813,244844298,596581283,NA,NA
"75337","North America",2021-08-26,46119029,206344,965907,2480,NA,NA,552007083,316227471,246039957,596581283,NA,NA
"75338","North America",2021-08-27,46482777,363748,970161,4254,NA,NA,554393313,317180303,247352491,596581283,NA,NA
"75339","North America",2021-08-28,46569925,87148,971665,1504,NA,NA,556194585,317886488,248324445,596581283,NA,NA
"75340","North America",2021-08-29,46626251,56326,972364,699,NA,NA,557783670,318559442,249694911,596581283,NA,NA
"75341","North America",2021-08-30,46914684,288433,974098,1734,NA,NA,558797295,318966177,250227295,596581283,NA,NA
"94052","South America",2020-02-22,0,0,0,0,0,0,0,0,0,434260138,0,0
"94053","South America",2020-02-23,2,2,0,0,NA,NA,0,0,0,434260138,NA,NA
"94054","South America",2020-02-24,2,0,0,0,NA,NA,0,0,0,434260138,NA,NA
"94055","South America",2020-02-25,2,0,0,0,NA,NA,0,0,0,434260138,NA,NA
"94056","South America",2020-02-26,3,1,0,0,NA,NA,0,0,0,434260138,NA,NA
"94057","South America",2020-02-27,3,0,0,0,NA,NA,0,0,0,434260138,NA,NA
"94058","South America",2020-02-28,3,0,0,0,NA,NA,0,0,0,434260138,NA,NA
"94059","South America",2020-02-29,4,1,0,0,NA,NA,0,0,0,434260138,NA,NA
"94060","South America",2020-03-01,17,13,0,0,NA,NA,0,0,0,434260138,NA,NA
"94061","South America",2020-03-02,17,0,0,0,NA,NA,0,0,0,434260138,NA,NA
"94062","South America",2020-03-03,20,3,0,0,NA,NA,0,0,0,434260138,NA,NA
"94063","South America",2020-03-04,25,5,0,0,NA,NA,0,0,0,434260138,NA,NA
"94064","South America",2020-03-05,31,6,0,0,NA,NA,0,0,0,434260138,NA,NA
"94065","South America",2020-03-06,43,12,1,1,NA,NA,0,0,0,434260138,NA,NA
"94066","South America",2020-03-07,49,6,1,0,NA,NA,0,0,0,434260138,NA,NA
"94067","South America",2020-03-08,74,25,3,2,NA,NA,0,0,0,434260138,NA,NA
"94068","South America",2020-03-09,81,7,3,0,NA,NA,0,0,0,434260138,NA,NA
"94069","South America",2020-03-10,103,22,3,0,NA,NA,0,0,0,434260138,NA,NA
"94070","South America",2020-03-11,136,33,3,0,NA,NA,0,0,0,434260138,NA,NA
"94071","South America",2020-03-12,155,19,5,2,NA,NA,0,0,0,434260138,NA,NA
"94072","South America",2020-03-13,309,154,6,1,NA,NA,0,0,0,434260138,NA,NA
"94073","South America",2020-03-14,387,78,8,2,NA,NA,0,0,0,434260138,NA,NA
"94074","South America",2020-03-15,452,65,10,2,NA,NA,0,0,0,434260138,NA,NA
"94075","South America",2020-03-16,688,236,10,0,NA,NA,0,0,0,434260138,NA,NA
"94076","South America",2020-03-17,978,290,15,5,NA,NA,0,0,0,434260138,NA,NA
"94077","South America",2020-03-18,1220,242,23,8,NA,NA,0,0,0,434260138,NA,NA
"94078","South America",2020-03-19,1691,471,33,10,NA,NA,0,0,0,434260138,NA,NA
"94079","South America",2020-03-20,2332,641,46,13,NA,NA,0,0,0,434260138,NA,NA
"94080","South America",2020-03-21,3044,712,58,12,NA,NA,0,0,0,434260138,NA,NA
"94081","South America",2020-03-22,4180,1136,82,24,NA,NA,0,0,0,434260138,NA,NA
"94082","South America",2020-03-23,4992,812,102,20,NA,NA,0,0,0,434260138,NA,NA
"94083","South America",2020-03-24,5828,836,132,30,NA,NA,0,0,0,434260138,NA,NA
"94084","South America",2020-03-25,6651,823,163,31,NA,NA,0,0,0,434260138,NA,NA
"94085","South America",2020-03-26,7764,1113,197,34,NA,NA,0,0,0,434260138,NA,NA
"94086","South America",2020-03-27,8947,1183,228,31,NA,NA,0,0,0,434260138,NA,NA
"94087","South America",2020-03-28,10279,1332,282,54,NA,NA,0,0,0,434260138,NA,NA
"94088","South America",2020-03-29,11308,1029,333,51,NA,NA,0,0,0,434260138,NA,NA
"94089","South America",2020-03-30,12296,988,387,54,NA,NA,0,0,0,434260138,NA,NA
"94090","South America",2020-03-31,14492,2196,484,97,NA,NA,0,0,0,434260138,NA,NA
"94091","South America",2020-04-01,16869,2377,572,88,NA,NA,0,0,0,434260138,NA,NA
"94092","South America",2020-04-02,19169,2300,724,152,NA,NA,0,0,0,434260138,NA,NA
"94093","South America",2020-04-03,21190,2021,827,103,NA,NA,0,0,0,434260138,NA,NA
"94094","South America",2020-04-04,23606,2416,1007,180,NA,NA,0,0,0,434260138,NA,NA
"94095","South America",2020-04-05,25518,1912,1127,120,NA,NA,0,0,0,434260138,NA,NA
"94096","South America",2020-04-06,27528,2010,1280,153,NA,NA,0,0,0,434260138,NA,NA
"94097","South America",2020-04-07,30394,2866,1488,208,NA,NA,0,0,0,434260138,NA,NA
"94098","South America",2020-04-08,35470,5076,1740,252,NA,NA,0,0,0,434260138,NA,NA
"94099","South America",2020-04-09,39576,4106,2035,295,NA,NA,0,0,0,434260138,NA,NA
"94100","South America",2020-04-10,44948,5372,2279,244,NA,NA,0,0,0,434260138,NA,NA
"94101","South America",2020-04-11,48021,3073,2497,218,NA,NA,0,0,0,434260138,NA,NA
"94102","South America",2020-04-12,50897,2876,2734,237,NA,NA,0,0,0,434260138,NA,NA
"94103","South America",2020-04-13,54971,4074,2983,249,NA,NA,0,0,0,434260138,NA,NA
"94104","South America",2020-04-14,58031,3060,3342,359,NA,NA,0,0,0,434260138,NA,NA
"94105","South America",2020-04-15,63226,5195,3721,379,NA,NA,0,0,0,434260138,NA,NA
"94106","South America",2020-04-16,67577,4351,4086,365,NA,NA,0,0,0,434260138,NA,NA
"94107","South America",2020-04-17,72869,5292,4508,422,NA,NA,0,0,0,434260138,NA,NA
"94108","South America",2020-04-18,78589,5720,4923,415,NA,NA,0,0,0,434260138,NA,NA
"94109","South America",2020-04-19,82922,4333,5233,310,NA,NA,0,0,0,434260138,NA,NA
"94110","South America",2020-04-20,87127,4205,5616,383,NA,NA,0,0,0,434260138,NA,NA
"94111","South America",2020-04-21,91904,4777,6022,406,NA,NA,0,0,0,434260138,NA,NA
"94112","South America",2020-04-22,97257,5353,6455,433,NA,NA,0,0,0,434260138,NA,NA
"94113","South America",2020-04-23,104673,7416,7185,730,NA,NA,0,0,0,434260138,NA,NA
"94114","South America",2020-04-24,122066,17393,7848,663,NA,NA,0,0,0,434260138,NA,NA
"94115","South America",2020-04-25,132929,10863,8517,669,NA,NA,0,0,0,434260138,NA,NA
"94116","South America",2020-04-26,139810,6881,9068,551,NA,NA,0,0,0,434260138,NA,NA
"94117","South America",2020-04-27,146752,6942,9803,735,NA,NA,0,0,0,434260138,NA,NA
"94118","South America",2020-04-28,157133,10381,10841,1038,NA,NA,0,0,0,434260138,NA,NA
"94119","South America",2020-04-29,167745,10612,11656,815,NA,NA,0,0,0,434260138,NA,NA
"94120","South America",2020-04-30,180235,12490,12541,885,NA,NA,0,0,0,434260138,NA,NA
"94121","South America",2020-05-01,191859,11624,13542,1001,NA,NA,0,0,0,434260138,NA,NA
"94122","South America",2020-05-02,203206,11347,14647,1105,NA,NA,0,0,0,434260138,NA,NA
"94123","South America",2020-05-03,215278,12072,15588,941,NA,NA,0,0,0,434260138,NA,NA
"94124","South America",2020-05-04,227366,12088,16395,807,NA,NA,0,0,0,434260138,NA,NA
"94125","South America",2020-05-05,240319,12953,17429,1034,NA,NA,0,0,0,434260138,NA,NA
"94126","South America",2020-05-06,256783,16464,18624,1195,NA,NA,0,0,0,434260138,NA,NA
"94127","South America",2020-05-07,270494,13711,19777,1153,NA,NA,0,0,0,434260138,NA,NA
"94128","South America",2020-05-08,285986,15492,21154,1377,NA,NA,0,0,0,434260138,NA,NA
"94129","South America",2020-05-09,302960,16974,22325,1171,NA,NA,0,0,0,434260138,NA,NA
"94130","South America",2020-05-10,315021,12061,23756,1431,NA,NA,0,0,0,434260138,NA,NA
"94131","South America",2020-05-11,325675,10654,24864,1108,NA,NA,0,0,0,434260138,NA,NA
"94132","South America",2020-05-12,341201,15526,26407,1543,NA,NA,0,0,0,434260138,NA,NA
"94133","South America",2020-05-13,361261,20060,27711,1304,NA,NA,0,0,0,434260138,NA,NA
"94134","South America",2020-05-14,382472,21211,29063,1352,NA,NA,0,0,0,434260138,NA,NA
"94135","South America",2020-05-15,408132,25660,30891,1828,NA,NA,0,0,0,434260138,NA,NA
"94136","South America",2020-05-16,433543,25411,32245,1354,NA,NA,0,0,0,434260138,NA,NA
"94137","South America",2020-05-17,448822,15279,33307,1062,NA,NA,0,0,0,434260138,NA,NA
"94138","South America",2020-05-18,469737,20915,34699,1392,NA,NA,0,0,0,434260138,NA,NA
"94139","South America",2020-05-19,496363,26626,36562,1863,NA,NA,0,0,0,434260138,NA,NA
"94140","South America",2020-05-20,527086,30723,38087,1525,NA,NA,0,0,0,434260138,NA,NA
"94141","South America",2020-05-21,556384,29298,39966,1879,NA,NA,0,0,0,434260138,NA,NA
"94142","South America",2020-05-22,586893,30509,41714,1748,NA,NA,0,0,0,434260138,NA,NA
"94143","South America",2020-05-23,619904,33011,43327,1613,NA,NA,0,0,0,434260138,NA,NA
"94144","South America",2020-05-24,646334,26430,44619,1292,NA,NA,0,0,0,434260138,NA,NA
"94145","South America",2020-05-25,669369,23035,46186,1567,NA,NA,0,0,0,434260138,NA,NA
"94146","South America",2020-05-26,697577,28208,47907,1721,NA,NA,0,0,0,434260138,NA,NA
"94147","South America",2020-05-27,731900,34323,49693,1786,NA,NA,0,0,0,434260138,NA,NA
"94148","South America",2020-05-28,771978,40078,51560,1867,NA,NA,0,0,0,434260138,NA,NA
"94149","South America",2020-05-29,811657,39679,53497,1937,NA,NA,0,0,0,434260138,NA,NA
"94150","South America",2020-05-30,868854,57197,55064,1567,NA,NA,0,0,0,434260138,NA,NA
"94151","South America",2020-05-31,901684,32830,56287,1223,NA,NA,0,0,0,434260138,NA,NA
"94152","South America",2020-06-01,926722,25038,57618,1331,NA,NA,0,0,0,434260138,NA,NA
"94153","South America",2020-06-02,971518,44796,59782,2164,NA,NA,0,0,0,434260138,NA,NA
"94154","South America",2020-06-03,1009723,38205,61880,2098,NA,NA,0,0,0,434260138,NA,NA
"94155","South America",2020-06-04,1053061,43338,64065,2185,NA,NA,0,0,0,434260138,NA,NA
"94156","South America",2020-06-05,1095816,42755,65919,1854,NA,NA,0,0,0,434260138,NA,NA
"94157","South America",2020-06-06,1145593,49777,67680,1761,NA,NA,0,0,0,434260138,NA,NA
"94158","South America",2020-06-07,1178455,32862,69004,1324,NA,NA,0,0,0,434260138,NA,NA
"94159","South America",2020-06-08,1204971,26516,70988,1984,NA,NA,0,0,0,434260138,NA,NA
"94160","South America",2020-06-09,1248962,43991,73041,2053,NA,NA,0,0,0,434260138,NA,NA
"94161","South America",2020-06-10,1296778,47816,75236,2195,NA,NA,0,0,0,434260138,NA,NA
"94162","South America",2020-06-11,1342721,45943,77369,2133,NA,NA,0,0,0,434260138,NA,NA
"94163","South America",2020-06-12,1380705,37984,79312,1943,NA,NA,0,0,0,434260138,NA,NA
"94164","South America",2020-06-13,1421503,40798,81146,1834,NA,NA,0,0,0,434260138,NA,NA
"94165","South America",2020-06-14,1459140,37637,82746,1600,NA,NA,0,0,0,434260138,NA,NA
"94166","South America",2020-06-15,1492815,33675,84143,1397,NA,NA,0,0,0,434260138,NA,NA
"94167","South America",2020-06-16,1541698,48883,86244,2101,NA,NA,0,0,0,434260138,NA,NA
"94168","South America",2020-06-17,1584661,42963,88511,2267,NA,NA,0,0,0,434260138,NA,NA
"94169","South America",2020-06-18,1622079,37418,90798,2287,NA,NA,0,0,0,434260138,NA,NA
"94170","South America",2020-06-19,1693540,71461,92991,2193,NA,NA,0,0,0,434260138,NA,NA
"94171","South America",2020-06-20,1742241,48701,94950,1959,NA,NA,0,0,0,434260138,NA,NA
"94172","South America",2020-06-21,1773767,31526,96745,1795,NA,NA,0,0,0,434260138,NA,NA
"94173","South America",2020-06-22,1809973,36206,97956,1211,NA,NA,0,0,0,434260138,NA,NA
"94174","South America",2020-06-23,1863309,53336,100077,2121,NA,NA,0,0,0,434260138,NA,NA
"94175","South America",2020-06-24,1921192,57883,102196,2119,NA,NA,0,0,0,434260138,NA,NA
"94176","South America",2020-06-25,1978122,56930,104333,2137,NA,NA,0,0,0,434260138,NA,NA
"94177","South America",2020-06-26,2041775,63653,106280,1947,NA,NA,0,0,0,434260138,NA,NA
"94178","South America",2020-06-27,2097700,55925,108400,2120,NA,NA,0,0,0,434260138,NA,NA
"94179","South America",2020-06-28,2143098,45398,109963,1563,NA,NA,0,0,0,434260138,NA,NA
"94180","South America",2020-06-29,2181049,37951,111537,1574,NA,NA,0,0,0,434260138,NA,NA
"94181","South America",2020-06-30,2228423,47374,113591,2054,NA,NA,0,0,0,434260138,NA,NA
"94182","South America",2020-07-01,2291011,62588,115559,1968,NA,NA,0,0,0,434260138,NA,NA
"94183","South America",2020-07-02,2354770,63759,117856,2297,NA,NA,0,0,0,434260138,NA,NA
"94184","South America",2020-07-03,2413190,58420,120125,2269,NA,NA,0,0,0,434260138,NA,NA
"94185","South America",2020-07-04,2467229,54039,122273,2148,NA,NA,0,0,0,434260138,NA,NA
"94186","South America",2020-07-05,2508904,41675,123728,1455,NA,NA,0,0,0,434260138,NA,NA
"94187","South America",2020-07-06,2542875,33971,125306,1578,NA,NA,0,0,0,434260138,NA,NA
"94188","South America",2020-07-07,2603674,60799,127488,2182,NA,NA,0,0,0,434260138,NA,NA
"94189","South America",2020-07-08,2663536,59862,129659,2171,NA,NA,0,0,0,434260138,NA,NA
"94190","South America",2020-07-09,2724410,60874,131858,2199,NA,NA,0,0,0,434260138,NA,NA
"94191","South America",2020-07-10,2788706,64296,134062,2204,NA,NA,0,0,0,434260138,NA,NA
"94192","South America",2020-07-11,2846155,57449,136187,2125,NA,NA,0,0,0,434260138,NA,NA
"94193","South America",2020-07-12,2887154,40999,137790,1603,NA,NA,0,0,0,434260138,NA,NA
"94194","South America",2020-07-13,2922754,35600,139442,1652,NA,NA,0,0,0,434260138,NA,NA
"94195","South America",2020-07-14,2982619,59865,141719,2277,NA,NA,0,0,0,434260138,NA,NA
"94196","South America",2020-07-15,3040351,57732,144008,2289,NA,NA,0,0,0,434260138,NA,NA
"94197","South America",2020-07-16,3107386,67035,146423,2415,NA,NA,0,0,0,434260138,NA,NA
"94198","South America",2020-07-17,3165239,57853,149640,3217,NA,NA,0,0,0,434260138,NA,NA
"94199","South America",2020-07-18,3215434,50195,152197,2557,NA,NA,0,0,0,434260138,NA,NA
"94200","South America",2020-07-19,3258568,43134,154096,1899,NA,NA,0,0,0,434260138,NA,NA
"94201","South America",2020-07-20,3298308,39740,155257,1161,NA,NA,0,0,0,434260138,NA,NA
"94202","South America",2020-07-21,3361311,63003,157562,2305,NA,NA,0,0,0,434260138,NA,NA
"94203","South America",2020-07-22,3451993,90682,159907,2345,NA,NA,0,0,0,434260138,NA,NA
"94204","South America",2020-07-23,3535582,83589,162494,2587,NA,NA,0,0,0,434260138,NA,NA
"94205","South America",2020-07-24,3614507,78925,164840,2346,NA,NA,0,0,0,434260138,NA,NA
"94206","South America",2020-07-25,3683684,69177,167223,2383,NA,NA,0,0,0,434260138,NA,NA
"94207","South America",2020-07-26,3725375,41691,168847,1624,NA,NA,0,0,0,434260138,NA,NA
"94208","South America",2020-07-27,3780484,55109,170620,1773,NA,NA,0,0,0,434260138,NA,NA
"94209","South America",2020-07-28,3847711,67227,172793,2173,NA,NA,0,0,0,434260138,NA,NA
"94210","South America",2020-07-29,3941567,93856,175662,2869,NA,NA,0,0,0,434260138,NA,NA
"94211","South America",2020-07-30,4021635,80068,178110,2448,NA,NA,0,0,0,434260138,NA,NA
"94212","South America",2020-07-31,4101837,80202,180535,2425,NA,NA,0,0,0,434260138,NA,NA
"94213","South America",2020-08-01,4169172,67335,182738,2203,NA,NA,0,0,0,434260138,NA,NA
"94214","South America",2020-08-02,4237672,68500,184494,1756,NA,NA,0,0,0,434260138,NA,NA
"94215","South America",2020-08-03,4278527,40855,186376,1882,NA,NA,0,0,0,434260138,NA,NA
"94216","South America",2020-08-04,4355679,77152,188836,2460,NA,NA,0,0,0,434260138,NA,NA
"94217","South America",2020-08-05,4444050,88371,191527,2691,NA,NA,0,0,0,434260138,NA,NA
"94218","South America",2020-08-06,4530764,86714,194046,2519,NA,NA,0,0,0,434260138,NA,NA
"94219","South America",2020-08-07,4612623,81859,196381,2335,NA,NA,0,0,0,434260138,NA,NA
"94220","South America",2020-08-08,4684479,71856,198495,2114,NA,NA,0,0,0,434260138,NA,NA
"94221","South America",2020-08-09,4741964,57485,200240,1745,NA,NA,0,0,0,434260138,NA,NA
"94222","South America",2020-08-10,4791929,49965,202152,1912,NA,NA,0,0,0,434260138,NA,NA
"94223","South America",2020-08-11,4876184,84255,204751,2599,NA,NA,0,0,0,434260138,NA,NA
"94224","South America",2020-08-12,4957682,81498,207012,2261,NA,NA,0,0,0,434260138,NA,NA
"94225","South America",2020-08-13,5051703,94021,209757,2745,NA,NA,0,0,0,434260138,NA,NA
"94226","South America",2020-08-14,5144145,92442,212133,2376,NA,NA,0,0,0,434260138,NA,NA
"94227","South America",2020-08-15,5209974,65829,214103,1970,NA,NA,0,0,0,434260138,NA,NA
"94228","South America",2020-08-16,5265444,55470,215799,1696,NA,NA,0,0,0,434260138,NA,NA
"94229","South America",2020-08-17,5311958,46514,217574,1775,NA,NA,0,0,0,434260138,NA,NA
"94230","South America",2020-08-18,5390491,78533,220153,2579,NA,NA,0,0,0,434260138,NA,NA
"94231","South America",2020-08-19,5473937,83446,222726,2573,NA,NA,0,0,0,434260138,NA,NA
"94232","South America",2020-08-20,5553522,79585,225072,2346,NA,NA,0,0,0,434260138,NA,NA
"94233","South America",2020-08-21,5614867,61345,227411,2339,NA,NA,0,0,0,434260138,NA,NA
"94234","South America",2020-08-22,5697504,82637,229534,2123,NA,NA,0,0,0,434260138,NA,NA
"94235","South America",2020-08-23,5747781,50277,231207,1673,NA,NA,0,0,0,434260138,NA,NA
"94236","South America",2020-08-24,5797881,50100,233142,1935,NA,NA,0,0,0,434260138,NA,NA
"94237","South America",2020-08-25,5874878,76997,235592,2450,NA,NA,0,0,0,434260138,NA,NA
"94238","South America",2020-08-26,5955174,80296,237934,2342,NA,NA,0,0,0,434260138,NA,NA
"94239","South America",2020-08-27,6030178,75004,240095,2161,NA,NA,0,0,0,434260138,NA,NA
"94240","South America",2020-08-28,6108159,77981,242132,2037,NA,NA,0,0,0,434260138,NA,NA
"94241","South America",2020-08-29,6181634,73475,243950,1818,NA,NA,0,0,0,434260138,NA,NA
"94242","South America",2020-08-30,6227467,45833,245476,1526,NA,NA,0,0,0,434260138,NA,NA
"94243","South America",2020-08-31,6301683,74216,247053,1577,NA,NA,0,0,0,434260138,NA,NA
"94244","South America",2020-09-01,6373121,71438,249493,2440,NA,NA,0,0,0,434260138,NA,NA
"94245","South America",2020-09-02,6450789,77668,251738,2245,NA,NA,0,0,0,434260138,NA,NA
"94246","South America",2020-09-03,6520269,69480,253703,1965,NA,NA,0,0,0,434260138,NA,NA
"94247","South America",2020-09-04,6608048,87779,255672,1969,NA,NA,0,0,0,434260138,NA,NA
"94248","South America",2020-09-05,6670314,62266,257310,1638,NA,NA,0,0,0,434260138,NA,NA
"94249","South America",2020-09-06,6711128,40814,258575,1265,NA,NA,0,0,0,434260138,NA,NA
"94250","South America",2020-09-07,6738912,27784,265309,6734,NA,NA,0,0,0,434260138,NA,NA
"94251","South America",2020-09-08,6779322,40410,266769,1460,NA,NA,0,0,0,434260138,NA,NA
"94252","South America",2020-09-09,6845429,66107,268816,2047,NA,NA,0,0,0,434260138,NA,NA
"94253","South America",2020-09-10,6917604,72175,270788,1972,NA,NA,0,0,0,434260138,NA,NA
"94254","South America",2020-09-11,6993703,76099,272683,1895,NA,NA,0,0,0,434260138,NA,NA
"94255","South America",2020-09-12,7058026,64323,274271,1588,NA,NA,0,0,0,434260138,NA,NA
"94256","South America",2020-09-13,7101876,43850,275416,1145,NA,NA,0,0,0,434260138,NA,NA
"94257","South America",2020-09-14,7143773,41897,276748,1332,NA,NA,0,0,0,434260138,NA,NA
"94258","South America",2020-09-15,7208236,64463,278641,1893,NA,NA,0,0,0,434260138,NA,NA
"94259","South America",2020-09-16,7274470,66234,280470,1829,NA,NA,0,0,0,434260138,NA,NA
"94260","South America",2020-09-17,7342241,67771,282268,1798,NA,NA,0,0,0,434260138,NA,NA
"94261","South America",2020-09-18,7412401,70160,283726,1458,NA,NA,0,0,0,434260138,NA,NA
"94262","South America",2020-09-19,7474493,62092,285398,1672,NA,NA,0,0,0,434260138,NA,NA
"94263","South America",2020-09-20,7516389,41896,286566,1168,NA,NA,0,0,0,434260138,NA,NA
"94264","South America",2020-09-21,7553454,37065,287882,1316,NA,NA,0,0,0,434260138,NA,NA
"94265","South America",2020-09-22,7610000,56546,289554,1672,NA,NA,0,0,0,434260138,NA,NA
"94266","South America",2020-09-23,7643032,33032,290703,1149,NA,NA,0,0,0,434260138,NA,NA
